42,10.141.251.47,swissthree_25,20170615104901,6.223357
43,10.141.251.47,swissthree_25,20170615104903,6.224026
44,10.141.251.47,swissthree_25,20170615104905,7.24507
45,10.141.251.47,swissthree_25,20170615104907,7.244848
46,10.141.251.47,swissthree_25,20170615104909,7.24219
47,10.141.251.47,swissthree_25,20170615104911,7.245222
48,10.141.251.47,swissthree_25,20170615104913,7.64003
49,10.141.251.47,swissthree_25,20170615104915,7.029559
50,10.141.251.47,swissthree_25,20170615104917,7.021075
51,10.141.251.47,swissthree_25,20170615104919,7.310631
52,10.141.251.47,swissthree_25,20170615104921,17.824027
53,10.141.251.47,swissthree_25,20170615104923,29.783733
54,10.141.251.47,swissthree_25,20170615104925,20.591717
55,10.141.251.47,swissthree_25,20170615104927,20.716062
56,10.141.251.47,swissthree_25,20170615104929,20.770282
57,10.141.251.47,swissthree_25,20170615104931,20.769988
58,10.141.251.47,swissthree_25,20170615105131,10.145792
59,10.141.251.47,swissthree_25,20170615105133,7.445806
60,10.141.251.47,swissthree_25,20170615105135,7.388611
61,10.141.251.47,swissthree_25,20170615105137,7.189895
62,10.141.251.47,swissthree_25,20170615105139,7.099896
63,10.141.251.47,swissthree_25,20170615105141,7.066223
64,10.141.251.47,swissthree_25,20170615105143,6.990769
65,10.141.251.47,swissthree_25,20170615105145,6.360449
66,10.141.251.47,swissthree_25,20170615105147,6.387264
67,10.141.251.47,swissthree_25,20170615105149,6.391936
68,10.141.251.47,swissthree_25,20170615105151,6.404748
69,10.141.251.47,swissthree_25,20170615105153,6.407786
70,10.141.251.47,swissthree_25,20170615105155,5.439693
71,10.141.251.47,swissthree_25,20170615105157,5.43683
72,10.141.251.47,swissthree_25,20170615105159,5.435583
73,10.141.251.47,swissthree_25,20170615105201,5.435423
74,10.141.251.47,swissthree_25,20170615105203,6.468149
75,10.141.251.47,swissthree_25,20170615105205,6.46543
76,10.141.251.47,swissthree_25,20170615105207,6.458795
77,10.141.251.47,swissthree_25,20170615105209,6.456009
78,10.141.251.47,swissthree_25,20170615105211,5.672419
79,10.141.251.47,swissthree_25,20170615105213,5.671754
80,10.141.251.47,swissthree_25,20170615105215,5.68137
81,10.141.251.47,swissthree_25,20170615105217,5.6803
82,10.141.251.47,swissthree_25,20170615105219,5.503921
83,10.141.251.47,swissthree_25,20170615105221,5.476957
84,10.141.251.47,swissthree_25,20170615105223,5.660869
85,10.141.251.47,swissthree_25,20170615105225,5.758754
86,10.141.251.47,swissthree_25,20170615105227,8.020624
87,10.141.251.47,swissthree_25,20170615105229,7.960732
88,10.141.251.47,swissthree_25,20170615105231,7.885022
89,10.141.251.47,swissthree_25,20170615105233,7.846154
90,10.141.251.47,swissthree_25,20170615105235,7.816628
91,10.141.251.47,swissthree_25,20170615105237,5.609854
92,10.141.251.47,swissthree_25,20170615105239,5.722936
93,10.141.251.47,swissthree_25,20170615105241,5.815167
94,10.141.251.47,swissthree_25,20170615105243,5.946314
95,10.141.251.47,swissthree_25,20170615105245,4.935256
96,10.141.251.47,swissthree_25,20170615105247,4.937313
97,10.141.251.47,swissthree_25,20170615105249,4.935592
98,10.141.251.47,swissthree_25,20170615105251,4.935172
99,10.141.251.47,swissthree_25,20170615105253,6.706253
100,10.141.251.47,swissthree_25,20170615105255,6.747518
101,10.141.251.47,swissthree_25,20170615105257,6.794015
102,10.141.251.47,swissthree_25,20170615105259,6.829712
103,10.141.251.47,swissthree_25,20170615105301,6.855931
104,10.141.251.47,swissthree_25,20170615105303,7.909619
105,10.141.251.47,swissthree_25,20170615120909,10.145792
106,10.141.251.47,swissthree_25,20170615120911,7.441194
107,10.141.251.47,swissthree_25,20170615120913,7.396312
108,10.141.251.47,swissthree_25,20170615120915,7.205518
109,10.141.251.47,swissthree_25,20170615120917,7.114545
110,10.141.251.47,swissthree_25,20170615120919,7.076674
111,10.141.251.47,swissthree_25,20170615120921,7.006232
112,10.141.251.47,swissthree_25,20170615120923,6.365285
113,10.141.251.47,swissthree_25,20170615120925,6.379507
114,10.141.251.47,swissthree_25,20170615120927,6.384976
115,10.141.251.47,swissthree_25,20170615120929,6.401205
116,10.141.251.47,swissthree_25,20170615120931,6.411104
117,10.141.251.47,swissthree_25,20170615120933,5.440111
118,10.141.251.47,swissthree_25,20170615120935,5.437593
119,10.141.251.47,swissthree_25,20170615120937,5.436491
120,10.141.251.47,swissthree_25,20170615120939,5.433495
121,10.141.251.47,swissthree_25,20170615120941,6.465602
122,10.141.251.47,swissthree_25,20170615120943,6.468016
123,10.141.251.47,swissthree_25,20170615120945,6.465362
124,10.141.251.47,swissthree_25,20170615120947,6.457141
125,10.141.251.47,swissthree_25,20170615120949,5.67564
126,10.141.251.47,swissthree_25,20170615120951,5.673625
127,10.141.251.47,swissthree_25,20170615120953,5.67526
128,10.141.251.47,swissthree_25,20170615120955,5.683134
129,10.141.251.47,swissthree_25,20170615120957,5.501482
130,10.141.251.47,swissthree_25,20170615120959,5.467478
131,10.141.251.47,swissthree_25,20170615121001,5.57629
132,10.141.251.47,swissthree_25,20170615121003,5.757231
133,10.141.251.47,swissthree_25,20170615121005,8.042199
134,10.141.251.47,swissthree_25,20170615121007,7.985514
135,10.141.251.47,swissthree_25,20170615121009,7.895605
136,10.141.251.47,swissthree_25,20170615121011,7.852688
137,10.141.251.47,swissthree_25,20170615121013,7.83016
138,10.141.251.47,swissthree_25,20170615121015,5.581151
139,10.141.251.47,swissthree_25,20170615121017,5.682147
140,10.141.251.47,swissthree_25,20170615121019,5.808578
141,10.141.251.47,swissthree_25,20170615121021,5.895077
142,10.141.251.47,swissthree_25,20170615121023,4.933853
143,10.141.251.47,swissthree_25,20170615121025,4.935832
144,10.141.251.47,swissthree_25,20170615121027,4.937206
145,10.141.251.47,swissthree_25,20170615121029,4.935259
146,10.141.251.47,swissthree_25,20170615121030,6.696379
147,10.141.251.47,swissthree_25,20170615121033,6.738072
148,10.141.251.47,swissthree_25,20170615121035,6.781683
149,10.141.251.47,swissthree_25,20170615121036,6.821923
150,10.141.251.47,swissthree_25,20170615121038,6.844628
151,10.141.251.47,swissthree_25,20170615121040,7.908316
152,10.141.251.47,swissthree_25,20170615121042,7.902057
153,10.141.251.47,swissthree_25,20170615121044,7.911495
154,10.141.251.47,swissthree_25,20170615121046,7.903088
155,10.141.251.47,swissthree_25,20170615121048,5.586987
156,10.141.251.47,swissthree_25,20170615121050,5.586904
157,10.141.251.47,swissthree_25,20170615121052,5.577419
158,10.141.251.47,swissthree_25,20170615121054,5.575138
159,10.141.251.47,swissthree_25,20170615121056,9.157884
160,10.141.251.47,swissthree_25,20170615121058,9.174302
161,10.141.251.47,swissthree_25,20170615121100,9.150788
162,10.141.251.47,swissthree_25,20170615121102,9.165029
163,10.141.251.47,swissthree_25,20170615121104,9.16344
164,10.141.251.47,swissthree_25,20170615121106,6.009818
165,10.141.251.47,swissthree_25,20170615121108,5.984253
166,10.141.251.47,swissthree_25,20170615121110,5.931498
167,10.141.251.47,swissthree_25,20170615121112,5.952952
168,10.141.251.47,swissthree_25,20170615121114,7.933395
169,10.141.251.47,swissthree_25,20170615121116,7.858549
170,10.141.251.47,swissthree_25,20170615121118,7.768311
171,10.141.251.47,swissthree_25,20170615121120,7.769578
172,10.141.251.47,swissthree_25,20170615121122,7.468188
173,10.141.251.47,swissthree_25,20170615121124,7.459673
174,10.141.251.47,swissthree_25,20170615121126,7.446975
175,10.141.251.47,swissthree_25,20170615121128,7.418547
176,10.141.251.47,swissthree_25,20170615121130,7.407004
177,10.141.251.47,swissthree_25,20170615121132,9.61239
178,10.141.251.47,swissthree_25,20170615121134,9.603528
179,10.141.251.47,swissthree_25,20170615121136,9.626122
180,10.141.251.47,swissthree_25,20170615121138,9.610318
181,10.141.251.47,swissthree_25,20170615121140,6.319149
182,10.141.251.47,swissthree_25,20170615121142,6.324093
183,10.141.251.47,swissthree_25,20170615121144,6.319522
184,10.141.251.47,swissthree_25,20170615121146,6.322802
185,10.141.251.47,swissthree_25,20170615121148,6.321538
186,10.141.251.47,swissthree_25,20170615121150,6.762774
187,10.141.251.47,swissthree_25,20170615121152,6.744953
188,10.141.251.47,swissthree_25,20170615121154,6.717418
189,10.141.251.47,swissthree_25,20170615121156,6.694764
190,10.141.251.47,swissthree_25,20170615121158,6.033505
191,10.141.251.47,swissthree_25,20170615121200,6.325672
192,10.141.251.47,swissthree_25,20170615121202,7.212794
193,10.141.251.47,swissthree_25,20170615121204,6.902355
194,10.141.251.47,swissthree_25,20170615121206,6.106683
195,10.141.251.47,swissthree_25,20170615121208,8.371798
196,10.141.251.47,swissthree_25,20170615121210,8.351368
197,10.141.251.47,swissthree_25,20170615121212,8.331696
198,10.141.251.47,swissthree_25,20170615121214,8.378138
199,10.141.251.47,swissthree_25,20170615121216,8.379715
200,10.141.251.47,swissthree_25,20170615121218,8.85077
201,10.141.251.47,swissthree_25,20170615121220,7.89987
202,10.141.251.47,swissthree_25,20170615121222,7.954518
203,10.141.251.47,swissthree_25,20170615121224,8.02321
204,10.141.251.47,swissthree_25,20170615121226,8.323106
205,10.141.251.47,swissthree_25,20170615121228,7.782083
206,10.141.251.47,swissthree_25,20170615121230,7.752535
207,10.141.251.47,swissthree_25,20170615121232,7.753741
208,10.141.251.47,swissthree_25,20170615121234,9.14325
209,10.141.251.47,swissthree_25,20170615121236,9.092369
210,10.141.251.47,swissthree_25,20170615121238,9.025117
211,10.141.251.47,swissthree_25,20170615121240,9.014725
212,10.141.251.47,swissthree_25,20170615121242,9.092895
213,10.141.251.47,swissthree_25,20170615121244,9.025824
214,10.141.251.47,swissthree_25,20170615121246,9.0482
215,10.141.251.47,swissthree_25,20170615121248,9.096338
216,10.141.251.47,swissthree_25,20170615121250,9.097581
217,10.141.251.47,swissthree_25,20170615121252,7.110076
218,10.141.251.47,swissthree_25,20170615121254,6.584016
219,10.141.251.47,swissthree_25,20170615121256,6.58221
220,10.141.251.47,swissthree_25,20170615121258,6.584886
221,10.141.251.47,swissthree_25,20170615121300,7.464737
222,10.141.251.47,swissthree_25,20170615121302,7.445556
223,10.141.251.47,swissthree_25,20170615121304,7.438768
224,10.141.251.47,swissthree_25,20170615121306,7.454214
225,10.141.251.47,swissthree_25,20170615121308,7.448994
226,10.141.251.47,swissthree_25,20170615121310,7.4301
227,10.141.251.47,swissthree_25,20170615121312,5.349066
228,10.141.251.47,swissthree_25,20170615121314,5.334503
229,10.141.251.47,swissthree_25,20170615121316,5.24184
230,10.141.251.47,swissthree_25,20170615121317,5.177811
231,10.141.251.47,swissthree_25,20170615121320,5.160556
232,10.141.251.47,swissthree_25,20170615121321,5.151416
233,10.141.251.47,swissthree_25,20170615121324,4.978647
234,10.141.251.47,swissthree_25,20170615121326,4.994828
235,10.141.251.47,swissthree_25,20170615121327,5.019712
