91,0.0,18:13:35,192.168.1.7
92,0.0,18:14:02,192.168.1.7
93,0.0,18:14:30,192.168.1.7
94,0.0,18:15:14,192.168.1.7
95,0.0,18:15:50,192.168.1.7
96,0.0,18:16:19,192.168.1.7
97,0.0,18:16:46,192.168.1.7
98,0.0,18:17:19,192.168.1.7
99,0.0,18:17:49,192.168.1.7
100,0.0,18:18:19,192.168.1.7
101,0.0,18:18:52,192.168.1.7
102,3.0,18:19:29,192.168.1.7
103,16.68,18:20:08,192.168.1.7
104,18.58,18:21:06,192.168.1.7
105,20.76,18:22:08,192.168.1.7
106,20.7,18:23:13,192.168.1.7
107,21.4,18:24:14,192.168.1.7
108,20.76,18:25:16,192.168.1.7
109,19.84,18:26:18,192.168.1.7
110,20.42,18:27:18,192.168.1.7
111,20.1,18:28:20,192.168.1.7
112,20.46,18:29:19,192.168.1.7
113,20.68,18:30:21,192.168.1.7
114,21.38,18:31:22,192.168.1.7
115,20.16,18:32:24,192.168.1.7
116,20.62,18:33:25,192.168.1.7
117,20.48,18:34:27,192.168.1.7
118,20.1,18:35:27,192.168.1.7
119,20.82,18:36:27,192.168.1.7
120,20.5,18:37:28,192.168.1.7
121,20.68,18:38:30,192.168.1.7
122,21.12,18:39:31,192.168.1.7
123,20.12,18:40:35,192.168.1.7
124,20.22,18:41:38,192.168.1.7
125,20.34,18:42:38,192.168.1.7
126,20.4,18:43:38,192.168.1.7
127,20.64,18:44:38,192.168.1.7
128,20.68,18:45:39,192.168.1.7
129,21.1,18:46:38,192.168.1.7
130,20.44,18:47:37,192.168.1.7
131,20.92,18:48:37,192.168.1.7
132,20.68,18:49:39,192.168.1.7
133,20.8,18:50:41,192.168.1.7
134,20.86,18:51:42,192.168.1.7
135,21.48,18:52:41,192.168.1.7
136,21.3,18:53:41,192.168.1.7
137,20.34,18:54:41,192.168.1.7
138,20.24,18:55:43,192.168.1.7
139,21.92,18:56:40,192.168.1.7
140,20.58,18:57:42,192.168.1.7
141,20.22,18:58:43,192.168.1.7
142,20.58,18:59:43,192.168.1.7
143,20.26,19:00:46,192.168.1.7
144,20.88,19:01:49,192.168.1.7
145,20.36,19:02:52,192.168.1.7
146,20.94,19:03:52,192.168.1.7
147,20.58,19:04:52,192.168.1.7
148,20.56,19:05:52,192.168.1.7
149,21.06,19:06:52,192.168.1.7
150,21.22,19:07:53,192.168.1.7
151,21.3,19:08:54,192.168.1.7
152,20.72,19:09:58,192.168.1.7
153,20.84,19:10:58,192.168.1.7
154,20.88,19:12:00,192.168.1.7
155,20.64,19:13:03,192.168.1.7
156,21.74,19:14:01,192.168.1.7
157,20.76,19:15:00,192.168.1.7
158,20.8,19:15:59,192.168.1.7
159,21.04,19:17:01,192.168.1.7
160,20.94,19:18:00,192.168.1.7
161,20.98,19:19:03,192.168.1.7
162,21.04,19:20:06,192.168.1.7
163,21.34,19:21:06,192.168.1.7
164,20.32,19:22:09,192.168.1.7
165,20.76,19:23:09,192.168.1.7
166,21.06,19:24:10,192.168.1.7
167,20.58,19:25:13,192.168.1.7
168,20.34,19:26:13,192.168.1.7
169,20.88,19:27:13,192.168.1.7
170,21.1,19:28:14,192.168.1.7
171,20.42,19:29:18,192.168.1.7
172,20.42,19:30:20,192.168.1.7
173,20.12,19:31:22,192.168.1.7
174,20.32,19:32:23,192.168.1.7
175,20.32,19:33:25,192.168.1.7
176,20.26,19:34:26,192.168.1.7
177,21.1,19:35:27,192.168.1.7
178,20.9,19:36:29,192.168.1.7
179,20.84,19:37:28,192.168.1.7
180,20.14,19:38:28,192.168.1.7
181,21.0,19:39:31,192.168.1.7
182,21.0,19:40:34,192.168.1.7
183,21.24,19:41:32,192.168.1.7
184,20.4,19:42:36,192.168.1.7
185,19.76,19:43:38,192.168.1.7
186,21.44,19:44:40,192.168.1.7
187,20.02,19:45:43,192.168.1.7
188,20.78,19:46:42,192.168.1.7
189,20.8,19:47:44,192.168.1.7
190,20.72,19:48:46,192.168.1.7
191,21.08,19:49:47,192.168.1.7
192,20.58,19:50:48,192.168.1.7
193,20.8,19:51:46,192.168.1.7
194,20.8,19:52:46,192.168.1.7
195,20.64,19:53:45,192.168.1.7
196,20.94,19:54:45,192.168.1.7
197,20.42,19:55:47,192.168.1.7
198,20.2,19:56:49,192.168.1.7
199,21.22,19:57:51,192.168.1.7
200,21.1,19:58:52,192.168.1.7
201,19.8,19:59:53,192.168.1.7
202,21.14,20:00:52,192.168.1.7
203,20.28,20:01:52,192.168.1.7
204,21.08,20:02:53,192.168.1.7
205,20.56,20:03:53,192.168.1.7
206,20.28,20:04:55,192.168.1.7
207,21.54,20:05:53,192.168.1.7
208,20.26,20:06:54,192.168.1.7
209,20.8,20:07:55,192.168.1.7
210,20.18,20:08:56,192.168.1.7
211,20.58,20:10:01,192.168.1.7
212,21.16,20:11:01,192.168.1.7
213,20.12,20:12:01,192.168.1.7
214,20.28,20:13:03,192.168.1.7
215,21.62,20:14:04,192.168.1.7
216,21.04,20:15:06,192.168.1.7
217,20.24,20:16:05,192.168.1.7
218,20.9,20:17:06,192.168.1.7
219,20.12,20:18:08,192.168.1.7
220,20.0,20:19:09,192.168.1.7
221,20.82,20:20:11,192.168.1.7
222,20.4,20:21:10,192.168.1.7
223,20.1,20:22:11,192.168.1.7
224,21.18,20:23:14,192.168.1.7
225,20.82,20:24:17,192.168.1.7
226,20.44,20:25:17,192.168.1.7
227,20.7,20:26:16,192.168.1.7
228,20.64,20:27:15,192.168.1.7
229,20.28,20:28:16,192.168.1.7
230,20.72,20:29:16,192.168.1.7
231,21.12,20:30:14,192.168.1.7
232,21.24,20:31:15,192.168.1.7
233,20.22,20:32:17,192.168.1.7
234,21.16,20:33:17,192.168.1.7
235,19.78,20:34:17,192.168.1.7
236,20.32,20:35:20,192.168.1.7
237,20.8,20:36:20,192.168.1.7
238,20.86,20:37:20,192.168.1.7
239,20.6,20:38:19,192.168.1.7
240,20.58,20:39:20,192.168.1.7
241,21.08,20:40:20,192.168.1.7
242,20.6,20:41:21,192.168.1.7
243,21.7,20:42:21,192.168.1.7
244,20.48,20:43:21,192.168.1.7
245,20.8,20:44:23,192.168.1.7
246,20.06,20:45:25,192.168.1.7
247,20.56,20:46:25,192.168.1.7
248,20.52,20:47:28,192.168.1.7
249,20.52,20:48:30,192.168.1.7
250,20.54,20:49:31,192.168.1.7
251,20.2,20:50:35,192.168.1.7
252,20.9,20:51:35,192.168.1.7
253,20.2,20:52:36,192.168.1.7
254,20.58,20:53:37,192.168.1.7
255,20.18,20:54:39,192.168.1.7
256,20.82,20:55:44,192.168.1.7
257,21.04,20:56:45,192.168.1.7
258,20.74,20:57:46,192.168.1.7
259,21.0,20:58:47,192.168.1.7
260,20.4,20:59:47,192.168.1.7
261,20.04,21:00:49,192.168.1.7
262,21.62,21:01:48,192.168.1.7
263,20.8,21:02:50,192.168.1.7
264,19.94,21:03:52,192.168.1.7
265,20.62,21:04:53,192.168.1.7
266,20.58,21:05:55,192.168.1.7
267,20.34,21:06:56,192.168.1.7
268,20.56,21:07:56,192.168.1.7
269,20.64,21:08:57,192.168.1.7
270,20.42,21:09:59,192.168.1.7
271,20.94,21:10:59,192.168.1.7
272,20.66,21:12:02,192.168.1.7
273,20.5,21:13:02,192.168.1.7
274,21.06,21:14:03,192.168.1.7
275,20.5,21:15:06,192.168.1.7
276,21.34,21:16:06,192.168.1.7
277,21.0,21:17:08,192.168.1.7
278,20.98,21:18:07,192.168.1.7
279,20.78,21:19:10,192.168.1.7
280,20.44,21:20:13,192.168.1.7
281,19.84,21:21:13,192.168.1.7
282,21.26,21:22:13,192.168.1.7
283,21.06,21:23:14,192.168.1.7
284,20.88,21:24:14,192.168.1.7
285,20.08,21:25:15,192.168.1.7
286,20.98,21:26:14,192.168.1.7
287,21.38,21:27:15,192.168.1.7
288,20.88,21:28:15,192.168.1.7
289,20.66,21:29:16,192.168.1.7
290,20.32,21:30:18,192.168.1.7
291,21.3,21:31:16,192.168.1.7
292,20.84,21:32:17,192.168.1.7
293,20.78,21:33:19,192.168.1.7
294,20.46,21:34:19,192.168.1.7
295,20.5,21:35:20,192.168.1.7
296,20.12,21:36:21,192.168.1.7
297,20.06,21:37:23,192.168.1.7
298,21.02,21:38:23,192.168.1.7
299,20.24,21:39:24,192.168.1.7
300,20.72,21:40:26,192.168.1.7
301,20.92,21:41:28,192.168.1.7
302,20.78,21:42:28,192.168.1.7
303,20.78,21:43:28,192.168.1.7
304,20.6,21:44:28,192.168.1.7
305,21.02,21:45:29,192.168.1.7
306,19.94,21:46:30,192.168.1.7
307,20.26,21:47:31,192.168.1.7
308,20.24,21:48:34,192.168.1.7
309,21.02,21:49:36,192.168.1.7
310,20.8,21:50:35,192.168.1.7
311,20.26,21:51:37,192.168.1.7
312,20.9,21:52:39,192.168.1.7
313,20.86,21:53:41,192.168.1.7
314,20.14,21:54:41,192.168.1.7
315,20.3,21:55:43,192.168.1.7
316,20.94,21:56:45,192.168.1.7
317,20.84,21:57:49,192.168.1.7
318,21.26,21:58:49,192.168.1.7
319,20.8,21:59:50,192.168.1.7
320,21.82,22:00:54,192.168.1.7
321,0.0,10:10:35,192.168.1.7
322,0.0,10:10:49,192.168.1.7
323,0.0,10:11:03,192.168.1.7
324,0.0,10:11:12,192.168.1.7
325,0.0,10:11:21,192.168.1.7
326,0.0,10:13:31,192.168.1.7
327,0.0,10:13:41,192.168.1.7
328,0.0,10:14:04,192.168.1.7
329,0.0,10:14:19,192.168.1.7
330,0.0,10:14:30,192.168.1.7
331,0.0,10:14:43,192.168.1.7
332,0.0,10:14:55,192.168.1.7
333,5.5,10:15:01,192.168.1.7
334,0.0,10:15:08,192.168.1.7
335,0.0,10:15:16,192.168.1.7
336,0.0,10:15:26,192.168.1.7
337,0.0,10:15:38,192.168.1.7
338,0.0,10:15:50,192.168.1.7
339,0.0,10:16:08,192.168.1.7
340,5.8,10:16:15,192.168.1.7
341,6.92,10:16:36,192.168.1.7
342,0.0,10:17:09,192.168.1.7
343,54.52,10:17:22,192.168.1.7
344,0.0,10:18:05,192.168.1.7
345,0.0,10:18:39,192.168.1.7
346,0.0,10:19:05,192.168.1.7
347,0.0,10:19:38,192.168.1.7
348,0.0,10:20:07,192.168.1.7
349,0.0,10:20:36,192.168.1.7
350,0.0,10:21:06,192.168.1.7
351,0.0,10:21:40,192.168.1.7
352,0.0,10:22:14,192.168.1.7
353,0.0,10:22:53,192.168.1.7
354,0.0,10:23:33,192.168.1.7
355,0.0,10:24:02,192.168.1.7
356,0.0,10:24:30,192.168.1.7
357,0.0,10:25:17,192.168.1.7
358,0.0,10:25:42,192.168.1.7
359,0.0,10:26:08,192.168.1.7
360,0.0,10:26:32,192.168.1.7
361,0.0,10:26:53,192.168.1.7
362,0.0,10:27:11,192.168.1.7
363,0.0,10:27:29,192.168.1.7
364,0.0,10:27:51,192.168.1.7
365,0.0,10:28:10,192.168.1.7
366,0.0,10:28:28,192.168.1.7
367,0.0,10:28:45,192.168.1.7
368,0.0,10:29:07,192.168.1.7
369,0.0,10:29:26,192.168.1.7
370,0.0,10:29:53,192.168.1.7
371,0.0,10:30:21,192.168.1.7
372,0.0,10:30:58,192.168.1.7
373,0.0,10:31:46,192.168.1.7
